,user_embed
304,"0.6923505411554366,0.39636421727793064,0.1013622269594904,0.18705482373045615,0.41326275706348364,0.21552367634104644,0.5779253844906184,0.5145283826319683,0.08996868558575014,0.35627689296371345,0.4081412630260323,0.6112857486004177,0.16604462583584992,0.16901388080832574,0.3253806765518544,0.5457925187100949,0.3485940733901588,0.4959785072987807,0.45445191853462413,0.5306271761638088"
305,"0.1731344889785975,0.05545683866911493,0.5528105102078347,0.6378146664750665,0.2394889843217618,0.34411290991659466,0.46039667102650533,0.5350791481276173,0.1635753021085032,0.26174984358679,0.3399127763303374,0.5182888231465693,0.2900509539637156,0.21603699966601367,0.14099938435654868,0.46360487370486453,0.4119297229491707,0.22099883442959908,0.6171515733526586,0.3347198772434674"
306,"0.2057672876726497,0.31799079917184225,0.2207826853873603,0.011328735712175374,0.5106827383713813,0.25836140090519744,0.14468987682995896,0.3157435718146785,0.5309332357330027,0.5308814862569069,0.20598795168395567,0.403828170150512,0.5810704805050243,0.12141857300011988,0.5153777414119455,0.6920552005124937,0.48264675156180437,0.42243316441730827,0.26408666266015607,0.32521883514561184"
307,"0.3036428648586463,0.2670555293263626,0.15877481330384824,0.18338098317636584,0.5185765909350889,0.3422533280221505,0.29713606633725403,0.4501953529031665,0.4992590750703185,0.059246912451952294,0.7473092148084899,0.26042806756746245,0.24874724479220117,0.6822906989618135,0.6377229961417041,0.8011882817068686,0.5842945962712462,0.2980791937638123,0.5012772836774443,0.2300013009378266"
308,"0.5579323248516114,0.05919515448484153,0.730610596006347,0.3367869058542904,0.2567388836964252,0.5159741720449841,0.4289877829972987,0.06110077415836192,0.4647733927841154,0.4484243582894536,0.5636180311153575,0.6637164099118446,0.5004845809444681,0.26033813659083577,0.38258819685945245,0.40633355737311827,0.3330794194094656,0.37023507230986696,0.3542118903648283,0.6812442690390649"
309,"0.4100744031758583,0.34328697067357744,0.4752997804454263,0.3212521725031455,0.6456426193136297,0.2716517935354273,0.4801000129738031,0.6413746118790786,0.5319445707623458,0.4169860254250632,0.6050107865793596,0.6507815108775397,0.3233739207011832,0.4188507319763187,0.16982231227724448,0.5464240438128856,0.17207269214792942,0.05139239388125862,0.4201306017620432,0.26839170039086246"
310,"0.47405189963287325,0.10399327627208495,0.41757990688526203,0.4212979475743714,0.3395695704886462,0.6121410601735653,0.5973803055377647,0.30738156677109013,0.561236571614413,0.5353747480594812,0.6287821486645286,0.35670908750339836,0.19884050292070093,0.22549862781669353,0.1678474591904544,0.6009115372743324,0.6059271139711667,0.5151525923117941,0.19833240911276975,0.5647539735826461"
311,"0.2751487506726942,0.2946009434235413,0.5405402788960373,0.49466181860801295,0.4132855528768804,0.7225953892498117,0.43610825269271775,0.3444781450140221,0.5867130626602391,0.4402518164946934,0.6421712954820337,0.38465817336307917,0.19535693427911968,0.17318756471252475,0.20351456221265182,0.30789582256663783,0.6697865295626766,0.37563176211367494,0.19938085850939574,0.6992048673183232"
312,"0.23001771554785502,0.7455194731189199,0.43463509119756794,0.5163172347686565,0.6950950132665592,0.27890324898717783,0.1314038716790275,0.6218711768254269,0.47815818273409694,0.4622057829378143,0.49233936253595967,0.31203480620534174,0.23480190391410113,0.29673976664704865,0.8239635896150408,0.5119566269300251,0.33533982323930606,0.6595888252138206,0.4850737152425791,0.4401626476318531"
313,"0.5821265139937701,0.6085145413717709,0.2222152263923482,0.3629007886914573,0.45358508230904726,0.6770004808808003,0.5727157727733126,0.38417531933540683,0.10283549889856178,0.16100746386860001,0.3706274590853313,0.20558206293689893,0.5430336893978808,0.4339766166402101,-0.012406481897213616,0.3808074171887339,0.6277417425201434,0.6239379511946793,0.9033155235346757,0.22973485540535618"
314,"0.5306232512787231,0.5235647474829703,0.3041106423177989,0.28710451344505183,0.3318972375841233,0.45375502524243533,0.6137740890499529,0.1929534776155451,0.6300677468332521,0.469840820322492,0.4439824558381843,0.7060521361591136,0.559067368660922,0.5253579114538908,0.27684515899331963,0.1945676859329432,0.5880616620772726,0.3340739035754381,0.3735813971018126,0.2885697487038486"
315,"0.44527221680869006,0.44891008483043254,0.4176502047581824,0.2843373826498216,0.4134410911219076,0.06566801974462182,0.223965811683228,0.406258024745011,0.232514826596182,0.6105725285396897,0.5198793783428475,0.5558097962237706,0.30272425620830185,0.2519604690925216,0.3655962839583529,0.16883252229921988,0.44745742644386327,0.36788098420741877,0.32536740357474014,0.5352669502775115"
316,"0.42982653669512594,0.16616144378939343,0.5061311817447502,0.4177966818092992,0.1981050995976077,0.5987664484028854,0.3791195998667356,0.15887844257254016,0.6299817012565122,0.5858771891547375,0.3363005797658115,0.6807423662670934,0.3159750118018414,0.3916577149846575,0.4378828177187927,0.45405614538090555,0.45750286072770097,0.40460437432303614,0.4108408425673669,0.4994769394138573"
317,"0.17695706641766643,0.5185985086954691,0.29944611347511507,0.30179032491133256,0.249383523291968,0.307184563756366,0.4010278449391553,0.35966221725040054,0.4152803505119344,0.1662822750067499,0.2591376954788411,0.5181931342025954,0.29046003648464447,0.2745075492615593,0.2784172438845916,0.24958859357688656,0.5334460504945053,0.4523601032329959,0.3892878222350743,0.2589719998725764"
318,"0.4683343531121609,0.5882573988983577,0.6072213891291466,0.11490551963841522,0.49984525931773016,0.3707419590728134,0.3495591191138834,0.6023040058449285,0.39276864938078565,0.5654133769905391,0.11845828006338399,0.5021451362349386,0.38719386687132534,0.5777573512160926,0.4270210572647582,0.26848098329556835,0.6475504820870331,0.18764165022188342,0.46025650220823067,0.381193700569334"
319,"0.3072044689857123,0.31695700396771953,0.19750029063971966,0.32778378568109356,0.5859884983693375,0.6776043625275397,0.6290122182344976,0.535675133948451,0.28644555837444924,0.4985488546062744,0.6918224316251163,0.5092560551881433,0.8507434188604904,0.2932997669161753,0.688708530267889,0.4911608119104452,0.3232036807219375,0.5533379187759614,0.5942179234077193,0.6216988366462619"
320,"0.10589476906563534,0.22419922354319938,0.20740819387420914,0.4611198001369754,0.4433724168240087,0.5461528528503703,0.2791203764877644,0.39574469017533204,0.27646929194975706,0.2969080648213027,0.51590993246916,0.27421486975547926,0.5462050087898805,0.5309541655360321,0.46020056144955274,0.635540126865197,0.5140655648820466,0.4161290155685655,0.29373210186876964,0.5808642344516929"
321,"0.14638764428278148,0.5181406859034946,0.40961616413649987,0.2193748928702394,0.3668598345061982,0.4294461685488259,0.33476980892107616,0.6802480919988921,0.36257219753854497,0.5845714225075892,0.5876187799356165,0.6070279727861566,0.8114218444394132,0.629025391382551,0.4569861590698367,0.6486364597064006,0.4869324112235836,0.6662281703629296,0.3119270081670498,0.7261321743068236"
322,"0.394280753558195,0.5103178751590669,0.3748068183896898,0.49708212121117995,0.40821842712709716,0.4382334094622401,0.47357582239904955,0.16678758188754358,0.2302497007739577,0.4086244376152153,0.5613046253468766,0.3259374523738082,0.5368553561637782,0.3662907637295101,0.7825387834597686,0.4371632894576872,0.45979362379675154,0.2937854413628543,0.5527758593217165,0.5787414853825174"
323,"0.2874527196394378,0.5658422338459821,0.23692710340951065,0.4323422223012082,0.31199225187880814,0.5582974544367492,0.5805714589593898,0.14322736432682615,0.4316405377234022,0.5994458487784982,0.5105133797754017,0.4593912684547184,0.493215723340487,0.23473860310422737,0.6761545046404641,0.26173986336469085,0.4197864464629016,0.1738266147381518,0.43751838893045897,0.634739942548248"
324,"0.281347220810791,0.49948574956495606,0.25448310009899605,0.44828019452242734,0.3381421121397744,0.5379793788653153,0.35721647414395186,0.540505702309202,0.14181723686432524,0.39249483855467404,0.041698604013731766,0.46212743033519876,0.23835089849538318,0.5767471981382006,0.20543777304452723,0.41338038091289775,0.21416330842930162,0.3286050629741361,0.48263971204509787,0.40618363911888383"
325,"0.3052341166426746,0.8988532505309074,0.601055838665779,0.4260927440458859,0.38074295110399275,0.513562022680682,0.28865145637575557,0.379897483575831,0.27191895658112125,0.47559063775439203,0.4857621261604418,0.35930118635239605,0.5246321042273863,0.2309493443976854,0.5167780260120882,0.6604791963538104,0.5294323192911008,0.44479983616950075,0.36423663936966316,0.5820823068279686"
326,"0.545429511267552,0.39133709786502,0.5729660018416214,0.5093009064573993,0.5845643984839037,0.7199527117628157,0.1366238470113448,0.568073359629436,0.4099093817954578,0.4299339633597738,0.5890887092346412,0.41663092253733036,0.5100220862442447,0.3796041392868619,0.620087401410655,0.49200290111369294,0.4445223619118263,0.5180394601927867,0.4402348145693584,0.46100848622324553"
327,"0.565423624420837,0.4666720034721948,0.38847453475515464,0.4028542188508586,0.538205724096961,0.74218448863276,0.3960596612778462,0.4858549691878349,0.5511834587819355,0.3605600977662439,0.4985836564728609,0.5472258331251973,0.213259352661055,0.4321800619052105,0.3069044832800027,0.42403308006094065,0.6042342499601632,0.5591327758894161,0.3653245938708794,0.5548954755314436"
328,"0.17095663722242405,0.4311000449618729,0.411861822427729,0.1540268188108913,0.47123175190945055,0.3397556257613443,0.18869597331466914,0.31268993719249205,0.35035700508419565,0.3241491807077236,0.4452078545570395,0.3127735612722568,0.36500620519866367,0.1494652101612248,0.35745676331016873,0.39688596574563706,0.21443873941131353,0.11257675480540573,0.2708577238351313,0.15258089221907362"
329,"0.18912397857653182,0.40303112847627887,0.44103386579225506,0.3372356111146451,0.2621067142482924,0.35782492370812885,0.24772242024262142,0.04841921036087342,0.5002069650003451,0.36864132856204174,0.42920197058828347,0.1910481460150955,0.4858550246293364,0.21337237108285967,0.34371356261173225,0.266530067122274,0.2211521613263204,0.3613502053795946,0.15359818233413197,0.1025935763687082"
330,"0.09533504050283284,0.43178399335954765,0.3024813717651959,0.40494860461255366,0.3272987722906541,0.35592271581954116,0.14431047496605415,0.10823556001176954,0.2471216727043136,0.31963788437215057,0.22515172476714035,0.2573105202830056,0.1699160428367135,0.31680677612938024,0.16774512661683802,0.19110044226721862,0.25933992879697576,0.14466233312386548,0.27332268985845953,0.21376648923755937"
331,"0.2606701802788476,-0.10585819169199409,0.15625501908680894,0.24681692746112746,0.2587414905726468,0.11728586952033333,0.29691657856735443,0.06057552604008717,0.2891559931963421,0.2107446401212934,0.030518391852359526,0.21440613057142538,0.13157642644444617,0.33108322964312725,-0.08739717136703284,0.16040518860227476,0.0897499438598045,0.20221355656380965,0.20094137212351024,0.16894125426259432"
332,"0.015441158780602558,0.393530698149129,0.5753372971081563,0.22726210198357932,0.34477779702492817,0.3396148662380627,0.43312723898423267,0.16208073787172012,0.22090013601054126,0.27539499697798214,0.5033090733202303,0.3420124241183831,0.6056000559088613,0.5172569598186417,0.06427905700297418,0.16059124948985223,0.5336045490233332,0.4753483093298316,0.4675523702045955,0.5400938232133811"
333,"0.4700445731705642,0.22893140606679246,0.49257048393885944,0.31818250423709604,0.6531249668510419,0.46617574225874436,0.3420437744842787,0.19493975872875044,0.3405911315724982,0.5167849139250422,0.34147512584774264,0.4390591790834582,0.47286510559215283,0.6479274548826908,0.31117548229779574,0.3376722168004214,0.43364206233676583,0.31589865364425246,0.5891533540449533,0.6106516387049752"
334,"0.7286882655449686,0.5455703903210697,0.42437704603571624,0.5429552776187041,0.48003453377186717,0.3239844634437222,0.7108356487338182,0.4413433109407863,0.27350807558485646,0.18108151585005924,0.42062294928786553,0.06300827600477182,0.046459572826000474,0.6494405464136598,0.32440723783247977,0.6703532317336052,0.1726105359717857,0.7543017451728026,0.6361144899467971,0.7156464282753991"
335,"0.42520535012819594,0.3870595274132606,0.20331672890608626,0.3635407086511404,0.23516520893862014,0.45312286020532366,0.21732471201501014,0.41359265888894675,0.18032953861828444,0.13588837131394488,0.5700378965474031,0.2482424531009711,0.40540623161850126,0.09453124720338077,0.21458612900535842,0.4945738339959716,0.3498599993891133,0.5854754443691965,0.5093075157601932,0.4863084574082726"
336,"0.3224148607607342,0.08894091072099929,0.28434909747033726,0.5618342996182233,0.3343709205319753,0.3290598166743748,0.2935229924394827,0.22771398092212464,0.46064040082725727,0.34520926429302534,0.11117842654579092,0.2892120482076361,0.3970742242507235,0.4318939219889112,0.24554389640221713,0.1614609930014367,0.1910359204660543,0.5083448224991496,0.37636245324198264,0.3933456666532589"
337,"0.43826982567331935,0.43543341951865333,0.5926228662966883,0.151505779186987,0.3851833484299864,0.657363657436992,0.17884780204364245,0.30703927970350486,0.182932626976264,0.4671295397301057,0.5409966837929887,0.13387794694731397,0.3964898979386556,0.24542340840100504,0.3136628420888315,0.4208820445938619,0.35004783893354197,0.4753331521718979,0.35123985895813487,0.4851133272841768"
338,"0.5643088822339282,0.528631891722519,0.6550986503374807,0.5035718186546656,0.6934659941881078,0.7684511263820474,0.6334259062943434,0.15657171244526247,0.6111579104631242,0.5427113595278706,0.5793229559019635,0.11839644903486478,0.44555052822608754,0.2180144329538215,0.4276541902662109,0.05851943457709962,0.27036214365783984,0.6063257916238184,0.41538274421197036,0.5723573378102181"
339,"0.7235735016640084,0.18161062719649454,0.13656857253806068,0.34076078609704785,0.7199880666693718,0.46442763539895615,0.24055167349881917,0.4186459971919751,0.20779475232935898,0.5071844048025816,0.588168152251014,0.6806159682797115,0.31113063461542,0.5422761290229225,0.4506981539120981,0.5628648167655527,0.14641466840385736,0.3571974916809597,0.5438942294308766,0.20280865609381615"
340,"0.5443825010342814,0.08166770425563005,0.20529089155611457,0.3288641481728918,0.5394480799716963,0.2496527978422051,0.3604541692697549,0.6540546444647594,0.43244553143882297,0.5169834043982164,0.4089801397397507,0.6544323426310918,0.403863481414716,0.7688165126848489,0.6880599190330203,0.31665211029577744,0.2317465094249635,0.19758594323453504,0.4705979916584679,0.3163328758865511"
341,"0.2924696876334164,0.5733706549008977,0.5430458924838296,0.3576872275429445,0.825882638606622,0.5084685815790055,0.22035990147341103,0.5735085396954437,0.3024120351453087,0.36240107637550517,0.3418113521781881,0.5855824128350285,0.0930434625109209,0.11876494347221721,0.2626787128851818,0.7076917707759589,0.3987040291193449,0.3064079219378443,0.4601069153198484,0.518007741289885"
342,"0.6276233046347051,0.651688572892864,0.35489659353202035,0.4806466328651221,0.31523423479081064,0.5235330346042341,0.48465791343654896,0.4237057788634804,0.28242090264737346,0.5476673574202432,0.22372994220685097,0.38420068775868504,0.3134547878866519,0.39587587183756234,0.30769780515933537,0.4334360604594109,0.3869424101148014,0.5465892232732233,0.5264124974678304,0.510220709004715"
343,"0.42828046482163623,0.512333332162098,0.2686845580620569,0.2388230002913748,0.5088265254123144,0.32303672334837624,0.4808783141545493,0.5655042429341268,0.6121950888846076,0.2645485688852489,0.6462128047933422,0.5055969694706706,0.3534125328735721,0.36579116293490377,0.3556561320930175,0.41235194289682053,0.4288265568307401,0.695823260744957,0.47405543989644017,0.3475456391971236"
344,"0.4227758953713095,0.16920686920115566,0.4099199288062532,0.32178323277320936,0.3290862632490254,0.06670977636321578,0.26971862176706607,0.6111632240333591,0.267090116562623,0.5869636292102691,0.30723278961087813,0.2252477976243549,0.10787238554231877,0.6678499901446882,0.6871899295828227,0.3391228579276433,0.5313790385202444,0.2973686215334751,0.261372164019244,0.17589674448072337"
345,"0.5052330673933052,0.538787296307478,0.5025926658218605,0.46755831188115066,0.4671772935876485,0.2800974704739863,0.6025136853889981,0.7790859623838987,0.22468918409701186,0.36360478099324206,0.4252296177661125,0.5489177120820453,0.32240542046896714,0.5537171009636811,0.20578863003788184,0.26475052202575516,0.33391587962787356,0.19923469995540108,0.44336839664202243,0.5556319265732799"
346,"0.38057754872007826,0.251103402330808,0.5729324591650816,0.3069992335695127,0.565210472435162,0.5023577564430016,0.7013101270862498,0.28295306978202045,0.5573272126993895,0.4684621843305085,0.132690438346323,0.5058941934462421,0.23031457037549866,0.5044268332428672,0.5565419126488249,0.45399193658086223,0.4659250264233041,0.4874244602069788,0.5110127451704042,0.5990658092103891"
347,"0.6967064716009203,0.3248717501586768,0.5066810178673674,0.45360726725734246,0.4598744398332321,0.6666065814840488,0.2708958854104324,0.1941206875855308,0.44886586324526334,0.35123470642498195,0.3585493375815564,0.44471850303748756,0.35590216290352467,0.40042400362505054,0.3311160828425487,0.5015035888256273,0.2966024844973847,0.5363419551238233,0.5300784589470243,0.550429037221032"
348,"0.37484775482115584,0.10382445044752382,0.21509782075913061,0.09378648613721245,0.04609738073788256,0.36792372994917494,0.18221812177864918,0.33071170532938615,0.305445262940045,0.17741895516552836,0.20406742581050694,0.43433278623057997,0.455882668457884,0.4442985841296501,0.19944006022725283,0.334206907058711,0.20909960318650755,0.26247606423781156,0.4032814145135693,0.5135714334523956"
349,"0.5105533135649098,0.458108366761539,0.10948897845158623,0.277475108690674,0.5292796798583224,0.07380762059949073,0.3557308974196547,0.28869085931624483,0.4807781236785271,0.4548425673549468,0.5963889904221343,0.36124420674062974,0.14680554043800836,0.5495328418871912,0.20971261130884922,0.4940544764045491,0.16657462404952098,0.25038296551946937,0.45402356387616444,0.48811090731036944"
350,"0.3088095229232886,0.5081660338582432,0.416716145496493,0.461635802069904,0.3355047170572469,0.5148550272847517,0.5308927266101056,0.44849426849053375,0.44475872061805627,0.29761288382481066,0.3305401592262153,0.3924124187047903,0.2199302268367232,0.12464253965495083,0.3838254452627192,0.39579461911313835,0.5237861727236834,0.37479359160207076,0.5784140115236391,0.47229777895204245"
351,"0.5007141696647927,0.5994192753896895,0.345619548698815,0.4026411340553084,0.3054288135694385,0.3522255554646299,0.5060031976929262,0.4066668094828316,0.5491827819698251,0.24885616048356402,0.39024288048703715,0.47002380903129054,0.49259175311574455,0.30702913710291924,0.4179605435388744,0.45232878030281026,0.36130032281340924,0.17616487819832027,0.38799204413413513,0.5407610769968968"
352,"0.6529425350231279,0.3746972311589544,0.47648350313942983,0.40620961387397797,0.2689583894972439,0.25226698106881656,0.5033565564133862,0.14828310813015522,0.3432897481229125,0.3696341713072916,0.4827110415806564,0.24274395478123104,0.2557320724725028,0.14339852882752713,0.1507415152187847,0.32426328627782225,0.5314086856603091,0.5490159067186298,0.5070334925692903,0.36455214615371845"
353,"0.3408836189653274,0.49620690374378656,0.267178658890119,0.20993463854509412,0.5647564523554469,0.4647411959135531,0.44613575516703086,0.3937217028795376,0.26978410247956575,0.6166109198864467,0.40504180040920545,0.31589723205052667,0.613275914962009,0.47415673037242667,0.5655050320211543,0.17090583174985768,0.22911897348111226,0.4737013967099771,0.43543642453784676,0.4970969379026735"
354,"0.7059871574817626,0.43058259718081365,0.4341635031664624,0.4354390432959547,0.631060637054722,0.8057604572214786,0.35078642576134855,0.4601275831209122,0.48910613650044527,0.7158867230494899,0.5573033581313627,0.6430485859703606,0.6051101141895635,0.6127092493170734,0.6688603864062937,0.17443675273837753,0.40279259759408353,0.328576906514122,0.4078519127598521,0.302229474600696"
355,"0.6400560383659845,0.18899507023856765,0.5967311891822641,0.46664094690779595,0.5160092530195134,0.3795194515867149,0.19117418934824243,0.5050362296893707,0.3038347230672185,0.5276117653690766,0.25263841163824463,0.4961710687324785,0.438766166044402,0.43259521163020936,0.5233292067815587,0.31812951239190257,0.4882641982579707,0.6234081758700962,0.5002168818468428,0.3418000871904751"
356,"0.45224631960999917,0.3456278134342176,0.23824769247174968,0.5197863312047842,0.7887646288921636,0.3250360969793944,0.6831756583943623,0.4546863810571607,0.6131850002677056,0.6693616609751724,0.3636695009681544,0.3567917964676957,0.3360070242072933,0.5297268590051654,0.1833056368306768,0.5737482677895844,0.5969724304097489,0.26516078615624017,0.46223101886022533,0.5850369871355566"
357,"0.43638682968069786,-0.023911540080018678,0.42320625722372607,0.5917474745654767,0.8994622540070494,0.5101696848633508,0.5070398353376955,0.5462342478061794,-0.21043550747475426,0.7796501138436859,0.07641844826772859,0.31644081479697034,-0.19987695306127076,0.8786374355119032,1.203365475169419,0.3986753672852011,0.6157629609757141,0.310297324699287,0.3843636443794711,0.3199349656462862"
358,"0.666352648293478,0.2776312092636754,0.7967996246778766,0.41565144993178016,0.06857211862721303,0.4893819216180854,0.7728675977871409,0.7545998754520549,0.9667672400112655,0.19691431543110463,0.1431169737821148,0.440511662895655,0.6139529950994252,0.311042715431006,0.33598274910613957,0.6851786845909359,0.4039988418149353,0.9991957916728723,0.5475902032894774,0.6791187974625401"
359,"0.3545667409542634,0.7221468733114751,0.6853576379686142,0.23028314469787822,0.36123459810974295,0.4797641875514598,0.14567410326404256,0.4801239565665743,0.5513934638889659,0.4353873119853387,0.4702718472112713,0.30417410739134715,0.6847756135532667,0.8495816575207101,0.21967862740722993,0.22049838730002663,0.2437549672754304,0.13831862574555354,0.20579841841325913,0.3286750363199952"
360,"0.2694135293187795,0.38525372692785775,0.41182906348708015,0.5002324481272019,0.40289103611552746,0.4781139781285505,0.5865296366934334,0.6984696245780264,0.5465810512990392,0.4436186262054698,0.15861259390398005,0.3267481355828131,0.5140532786596831,0.5501507134656493,0.3583705676888704,0.28253783842405455,0.7286595337881349,0.2027660058815468,0.4046439226315895,0.15549109986880874"
361,"0.34512798706163117,0.4692224880724868,0.19063686706898691,0.7318564614324105,0.306761536637914,0.044370179665069044,0.5188386861228498,0.3501039575046357,0.6126695941821915,0.4187263068618903,0.6169568323288553,0.4898764341345894,0.13107131942704336,0.24856666170914946,0.4303255368112481,0.4793107393313972,0.3560012755757767,0.20640867151118242,0.44737711235424454,0.6891800174840483"
362,"0.11699724779741788,0.4837190445440451,0.3713260188130819,0.43663771579738914,0.6726238446691941,0.6739213349208358,0.28017008767766577,0.3835167537148398,0.4240654043378839,0.16268906153651033,0.4234661337091735,0.3778280486763712,0.3404413709088075,0.5365540559814548,0.3700460473703746,0.08074204630081373,0.5397108758980463,0.5203852630387502,0.5977106048103629,0.2460672715776125"
363,"0.20606371335536988,0.6079748691441462,0.7365096088004418,0.3713928487796146,0.30821332057221257,0.3863662610925524,0.23185733298668598,0.28239596089018054,0.4223428851937346,0.21231942041780869,0.4739154165700135,0.7741286270604213,0.7343504303388211,0.247669703359204,0.1564943138030209,0.3274067507132594,0.4908313689379244,0.493091498586452,0.384153712242006,0.3747409064158658"
364,"0.2316975497311698,0.37582541493577404,0.23538001821904275,0.36287305511651546,0.4756401012078617,0.6492251131166391,0.4436362992177816,0.6232417799664087,0.762120195295305,0.44695721299350266,0.4618509021484519,0.30054159120063495,0.5702891218415849,0.607894660838369,0.22980640791502338,0.4692722911365312,0.5030157981995704,0.5249758046628511,0.7446960283399628,0.43918261907019424"
365,"0.6128957107314652,0.654193335767556,0.4540720162353839,0.6498040253223243,0.5917522199406491,0.5106780619284295,0.19121656937767006,0.4979858173874159,0.6733212024661311,0.38627956300309285,0.27724278451778883,0.2548647145212166,0.6737186256309647,0.30038709048417345,0.2213669563603933,0.07005432287799537,0.3620165724053756,0.06751408159903147,0.4884335473564158,0.044697220726199825"
366,"0.14980578192195732,0.3967449208783325,0.41632915853568364,0.6013432859695013,0.49213524308037726,0.5231731637814823,0.09357360899809707,0.07336322016445573,0.4181996171548446,0.2521008947112,0.42595539213462513,0.5110183835129553,0.4511403240247933,0.2051872261086217,0.2764070897556853,0.38950961537919243,0.3684170309635944,0.04699026182505315,0.09907059836889873,0.158678232481045"
367,"0.33533151855606713,0.760730006390041,0.26244484024739884,0.5071063787151702,0.3743584013104708,0.35740905514792803,0.22172777413589173,0.518741775250396,0.8036171828735708,0.34552054902957197,0.7059800217645417,0.2734889791734402,0.4381846989083161,0.25572008241928373,0.27431263813240886,0.60119943839785,0.21561631958988778,0.5921931122456823,0.8270136598646701,0.42007766796964946"
368,"0.5515943084867784,0.5911507866979406,0.32574240680613104,0.4559318183752302,0.548952822985194,0.5295175571522724,0.7678700513982066,0.39454109436345836,0.3975762014073813,0.8128077058441354,0.37898803724489494,0.13438546429019915,0.19969964421320818,0.32073079139426913,0.8334971014101129,0.5633270138013488,0.15123900548061797,0.173626575284501,0.3586896289480401,0.6714986315676917"
369,"0.6133085811714063,0.6104561210026123,0.28432006779883057,0.18761777511949662,0.595410472062852,0.747167989823079,0.29391681892997457,0.3789947688741499,0.530573665500291,0.34497707017824614,0.5843890159484848,0.6444124426708531,0.2827193905393846,0.31483917073029966,0.46352090073111685,0.4233610356062489,0.22361615472711807,0.2667674263738893,0.22030007267254284,0.41423845458949077"
370,"0.22542741703046748,0.1683753247938332,0.13105842736245704,0.4997571387500983,0.6683093730214885,0.6367571504427739,0.28737736986573653,0.44716340883307537,0.39666202566512576,0.20431728415298633,0.18556048537501715,0.4425417836593643,0.6641356289382919,0.2572067620883907,0.4199529228393801,0.45987781998313787,0.2834835775108691,0.5596556426263558,0.44280593977232807,0.6320292572766483"
371,"0.3278253938439532,0.37550906242251614,0.45705726591058865,0.526822743589301,0.41515143459618553,0.38052433540306124,0.4360773713629477,0.294677431770578,0.4644034246101373,0.5355441097553668,0.7436335060629613,0.24265053618437463,0.5555516707921669,0.5006081617124933,0.5268914154125816,0.6250719830482095,0.2691900889213813,0.44057214710487297,0.6284317044713362,0.15845401366320772"
372,"0.37220320044238214,0.48160261052868014,0.40627789981259677,0.5731387800512119,0.6616346616948365,0.4681457802712506,0.33943849709274676,0.4336202676126824,0.6018934681386483,0.23074662920619604,0.5086504059669291,0.27337966136956693,0.40996851918981636,0.21349362453535303,0.5050205208465051,0.666753131039295,0.3326933934864445,0.5592996810138195,0.5804813410293549,0.44058300265079764"
373,"0.6316297072513747,0.15944944040550332,0.4100722592046911,0.29781898749064817,0.26863519708189026,0.47199268672725786,0.01689704189528278,0.40786858707930396,0.6652847196196835,0.6785315334784381,0.4417875260238673,0.5332972905394162,0.4410229079279503,0.28246778376988824,0.471280343751198,0.5515613293351664,0.2928084620058126,0.2814667704580224,0.7488332693371301,0.30745040341282925"
374,"0.413750077516985,0.09941339510594054,0.7821893022254929,0.13921879719700644,0.3408627467998655,0.11897883583399957,0.3872284828802932,0.7465745927793512,0.6515135454623053,0.46830384006068565,0.4202074862437439,0.2236890083602234,0.5505269803958999,0.15477158886325168,0.508584510883352,0.4700173549479423,0.7013076980125644,0.03810653837232806,0.7701595190704679,0.7560277175488361"
375,"0.2573160033826253,0.045412069012079656,0.0394767751886033,0.07631771662248865,0.20306969279451947,0.2518530943582262,0.06448161730499698,0.0926686114505782,0.27721033707802106,0.15390779969298568,0.036962774447684865,-0.0549712886031275,0.17584732602317635,0.2252151446444294,0.27510232788381217,0.2270850653180186,0.10594353146191043,0.22169663932223962,0.06914902568665977,0.24865639704530076"
376,"0.8655230674707554,0.16606968044362788,0.38066959318872295,0.9284586636013438,0.5109616461773271,0.24779553539309893,0.3895448369320053,0.1077427742810503,0.7023206203769717,0.5167404311572018,0.6913955562864937,0.6199773316850002,0.1592225792162577,0.2238082834645863,0.2938767234408903,0.5773896613128792,0.09538965371792538,0.5276019196974555,0.730541781599369,0.6507718293485281"
377,"0.5952807645128574,0.3848340594299666,0.2198056063935917,0.42039068076414865,0.29471645255547535,0.37329527340526253,0.7215889386983223,0.6203846852149126,0.7000664211976472,0.3424305444965901,0.12969333668595578,0.1686675367566882,0.3042872949772768,0.3538356140585404,0.23348946953948768,0.7665207309883962,0.4131723143246699,0.4418560200565932,0.49222913545950353,0.26496406113744403"
378,"0.5892430477753906,0.5184932017594084,0.3720623659118766,0.5462379568681223,0.5745574096116657,0.5918748350304732,0.2672337516440389,0.40406847549009256,0.47428931155805615,0.0578005925725819,0.46064847220589883,0.33734859880325513,0.1993720675601456,0.4964155301223189,0.2570137089925439,0.3195531588257785,0.44462355187899577,0.4899849091057029,0.2836471805908844,0.5099031710479908"
379,"0.3452741820566996,0.22696018197499626,0.5891842133645956,0.48409950719805583,0.5866128178232018,0.2545589810398852,0.340942775629469,0.5048520623936765,0.4768714335661411,0.5692173250223017,0.3365778485568633,0.509342936226125,0.1524126023199044,0.6128355010708422,0.5325692048652058,0.34819960900961316,0.5170836752676756,0.5173234889843411,0.5654334065508535,0.644783613453988"
