,item_embed
76,"0.5556471056184797,0.2672759762985186,0.5219783424815669,0.2406130118102089,0.11160514714953597,0.20136403189911026,0.12027788713472362,0.5098355514267795,0.6558071749256682,0.6650003769117067,0.4630534024502522,0.21502869466367186,0.7457611750457431,0.6278875873620322,0.27163533736816015,0.03566409291004753,0.3778377330624281,0.6002907028361454,0.3744961946198901,0.3672922435508317"
77,"0.017604286274135683,0.5759656936509575,0.5662342260177042,0.47189580493821903,0.05482669554403263,0.8156022500103369,0.23429147265693373,0.5433698147786324,0.36062222185169635,0.7184788790703687,0.904321374222337,0.8451968157518129,0.9642681622041269,0.11943299480692848,0.3644887729054779,0.31442370031470424,0.40179298387348517,0.5661507195717562,0.7080119443322054,0.9459017627162913"
78,"0.3017059975348209,0.6591941966685465,0.4374855252143136,0.33985691453153594,0.35736259778369933,0.3084275655020958,0.3995152818994989,0.42279844100774844,0.5430794573120686,0.10303440665682992,0.3848898235924918,0.47479056536143055,0.43796843145308084,0.7370946845632872,0.4826469182985227,0.4996415591467216,0.32262254993466966,0.1985423710302889,0.4598644408671615,0.6822494926362382"
79,"0.525863841446716,0.549748673503941,0.2814552367568519,0.2550839851125549,0.19762271890055125,0.06358067038973374,0.1741582871230286,0.3324765156280545,0.4854447509858337,0.40368770829116757,0.2589343614097826,0.30980429934778203,0.2401848283987081,0.2025826812412992,0.4459768802634499,0.388528197826564,0.30898255033817007,0.14872207159244427,0.1486358300256962,0.2743799574039241"
80,"0.3647569974479549,0.4494357407747676,0.18051021756361746,0.2245192449755782,0.3016194158618646,0.2787604613720886,0.30712643527691125,0.426768241496627,0.457834760121296,0.42005157328928644,0.1247094424211746,0.5539482365434241,0.4890296224440084,0.4739401431034011,0.11954171113416243,0.42730001880119994,0.15398121445528185,0.605181513250867,0.2784816011210488,0.42469516968309706"
81,"0.3303741358295276,0.6319093917509172,0.45991522490376335,0.8109021408628018,0.534764104707665,0.39889780190670127,0.6609315092695581,0.3566272642264613,0.8386337598643591,0.4347204514306533,0.422779578545426,0.7121941139762799,0.3370994541418,0.4979159613157733,0.37487281239684833,0.7180146024684315,0.11185645589325552,0.5590367013948845,0.29536961561681924,0.5337204484252811"
82,"0.5186561085812191,0.6241436671870407,0.3341331793615996,0.6166011092709613,0.413272413862601,0.2608732313217897,0.32822456911214987,0.36852299405197503,0.3864244310275856,0.6182290867951119,0.3382184943675553,0.42719990639148625,0.2432495441617376,0.3915406161068999,0.5329765407291589,0.36596091363766264,0.3323393232222388,0.5916759385345156,0.5140202852567738,0.569404199468658"
83,"0.5382447382657314,0.3937229554023028,0.5408684119260114,0.5155226898634293,0.358096259815365,0.6395847172366942,0.37500539254642495,0.49957789986328166,0.3455261835730743,0.5993319391548524,0.2573644897351134,0.3702565995488923,0.7071429752039889,0.4101572826396715,0.6421384331740461,0.30554271530778976,0.41815276183298605,0.03908351606850563,0.18041713011123367,0.31608516924721797"
84,"0.5328672632676683,0.32259871744388807,0.26525888014617266,0.30770101388065485,0.28964179625192293,0.06577640221357427,0.49066045507537215,0.2846196259810681,0.2877692414102268,0.5089947678124497,0.14001844512103476,0.5719340133256596,0.33711221700839133,0.42965218571832503,0.1581386248672478,0.3806473102060264,0.27492510007460824,0.5974866529901685,0.5195903485678245,0.5292387969644173"
85,"0.4603366380953822,0.38731385060067436,0.48643452163129053,0.6927149996272457,0.6237781254441056,0.6266839839143407,0.47850678687612314,0.19220557126603793,0.4010825731574858,0.46751823724198943,0.12025555304313969,0.653622500494295,0.2375099781743651,0.5792937006024435,0.23292930010662194,0.20051731258418162,0.5863641546533683,0.2637160928833423,0.24168716840398308,0.520882768811366"
86,"0.2414310027240648,0.13712625705940928,0.26907958463164655,0.22482923257200638,0.24393784558706857,0.23653854406709782,0.33129592576943484,0.44218361441355397,0.22491601285986904,0.06544758771171194,0.2963149705857888,0.2698844010994281,0.049310022305334475,0.1573225394365556,0.0784512665961498,0.5091133782750107,0.271036513569999,0.5327681699893669,0.562074715637443,0.20034926574620127"
87,"0.6480818529804373,0.5196245398953726,0.5637762727129616,0.4971515671452037,0.6918242060803437,0.5049006280662914,0.6450200830787953,0.5634527755087637,0.5015583669980329,0.24081582935343304,0.18121893668320108,0.3191664422285418,0.7102556851338475,0.6749488500618154,0.3344932856561532,0.2385081680165472,0.5904117543039167,0.5682000378981695,0.4274191558567777,0.4732283094039671"
88,"0.3689983300795498,0.32675310211623143,0.22482766408364213,0.23091977796698648,0.3325317993076246,0.21515546532597093,0.6505979102891125,0.37965576042531196,0.2622017416198361,0.29662954559979515,0.0775658198543763,0.18518947172716063,0.44770506143827943,0.5410969194335918,0.3919788130090317,0.27594296662262896,0.6184339219837086,0.275251972014297,0.23551245534913196,0.6019022659924391"
89,"0.5983702824904188,0.4230119060329986,0.6006230197897463,0.24632560439647297,0.9522651243750225,0.48519639465534575,0.3840744439028437,0.5516336687159099,0.7445806431715641,0.3186246322490568,0.24285102623845453,0.6941454238829368,0.4276842505669243,0.36065015170717635,0.7242512598127636,0.6945695796091471,0.4979192778103763,0.5299362138171219,0.36330832082534004,0.2636132462811655"
90,"0.31572718458318993,0.11038869181604012,0.17880084134446605,0.2925460323387469,0.489650483894968,0.35342310957953915,0.4249060711483723,0.31747215229906023,0.22580273651680954,0.5807244272803476,0.3106011589473239,0.6459178026542151,0.41564151328646376,0.07502368101951999,0.40157459809892354,0.488636819268346,0.44020641297325086,0.4843705487515058,0.31476571845821183,0.31928316961236186"
91,"0.4369377870842351,0.7004327419626563,0.8780847632251125,0.7201483907444125,0.6065059683846323,0.4732461356728777,0.7238000252911826,0.892866098469149,0.4668000735365292,0.4710375724393578,0.547855486397594,0.5024168327525772,0.45701720693521825,0.3753609097994629,0.4635420433087943,0.4550972713710283,0.6155833650435184,0.3870484378690412,0.8923678758538924,0.5548890485268247"
92,"0.5023164365587556,0.46660412955786124,0.010388574191268818,0.4821090759082193,0.9729467874761609,0.8169762847163782,0.35261044945530107,0.46954409205972314,0.5205534525949832,0.27957101038250887,0.49080084043759653,0.6530035900166502,0.5488937604155343,0.9357431604191409,0.5217783958449242,0.1845328848137534,0.8652351617947209,0.2111521095412906,0.19159356782051806,0.6544926407052466"
93,"0.08086802948450021,0.4716893482355653,0.14337566298790502,0.7729856770736583,0.23434850537762125,0.3839760843252857,0.23881027598116472,0.6302855982117684,1.040989050178578,0.3548156313225838,0.3687636313402156,1.3458385454208708,0.2555997348048094,-0.5119082596655051,0.5783246062654778,0.06473529745345877,0.5674223971871335,-0.12261074790471505,0.7041797800380373,0.32651137893548615"
94,"0.25268840071478554,0.12605805077311,0.3345045868144765,0.26578286833296233,0.3540204543805516,0.27113025534136787,0.35302081173576233,0.38406498178297765,0.3741912267788274,0.1963675154348723,0.3314135096625034,0.29561378229095103,0.15781049639670305,0.3980527385910068,0.3397608097905384,0.14023996469357314,0.14861691696303314,0.34859795982188674,0.24972559771083463,0.021941236080980624"
95,"0.3653445440618998,0.07755334782994813,0.06834436812808956,0.1923010673995701,0.3090409721791669,0.0680360944274846,0.4078323177944347,0.07710141005193052,0.01924876743950612,0.10163510282584111,0.10951702669972015,0.039900681098585605,0.011119622005669502,0.02631603868165943,0.20723082281328564,-0.07365373452519623,0.36002774503778373,0.32581341655642426,0.28119587654937805,0.06676132845473415"
96,"0.30320310828123487,0.7870452686616556,0.7627261162779707,0.5914681617437284,0.4035160105913864,0.3586765851034889,0.4082638198262908,0.8030285040857104,0.14050453098293855,0.5332017487641596,0.5616889415262406,0.5458263155566323,0.38421076881510235,0.21898210709921662,0.5185338657183811,0.25144028700161003,0.3895111388861201,0.42223601562286717,0.631733216508841,0.17450630682539262"
97,"0.3727442387955445,0.496519940092509,0.38883335899374766,0.5351885177704371,0.44268759628668075,0.3725328963700678,0.3933021205513184,0.17760975984018576,0.2742318781121676,0.08118919853317565,0.393189738169614,0.26088900290716727,0.6204915805741321,0.3428234452893645,0.2886742371956983,0.5324967826705852,0.6356916921092157,0.7987733298785769,0.26916311053622827,0.5633869053603889"
98,"0.581903245232429,0.4818359601247542,0.6055702291986815,0.5256133228716803,0.5193884013877779,0.5267587029725244,0.4846506282781713,0.5940056455045782,0.5598869453073335,0.4331769056715242,0.7097874121325506,0.4873520126949396,0.5848883034550222,0.7006172730054123,0.6500055104821489,0.4600909322700758,0.5262303733262979,0.5826714124717394,0.5779224235166113,0.43126293740767435"
99,"0.4651792536841591,0.3959334014421229,0.7263478565284731,0.7587092936405996,0.5747428834994379,0.799800277196116,0.7936948514159963,0.2984606655325022,0.31628953224125506,0.6716058070000783,0.3519996073472542,0.5548787259292844,0.3209756666973053,0.4975048543948011,0.1979525246809426,0.3473291379425833,0.14796023051050364,0.08610434960295864,0.6794699259259916,0.2773602436569744"
100,"0.6879535700319817,0.6841334949724686,0.6528921735066905,0.5855990686053343,0.7846080455283568,0.7625450607357273,0.6594166357156563,0.19936580854498215,0.12449488589810481,0.39249044096415153,0.7180006709113753,-0.07359808332628463,0.28289837565235804,0.6093965707624419,0.6604357889889167,0.47762301815857305,0.6655367702035311,0.36700890030114325,0.3752645997113237,0.33229381889200205"
101,"0.43782399849106385,0.2962810667448145,0.674757177870177,0.7444777728728219,0.2919794583397152,0.5255831624328197,0.423814718605464,0.43433406501562843,0.7796725389906222,0.4197422740969319,0.9409484468863374,0.6831905814508574,0.39275907905117785,0.618997379975976,0.7616978219536262,0.28501537499649204,0.41368306236587293,0.6515818693667013,0.525027012972923,0.4772519404966307"
102,"0.6685877514271045,0.4828806727093546,0.31312317657213506,0.603716577166641,0.25145038000808567,0.5121502820461498,0.4411148658465436,0.6049574960275041,0.5918334864524054,0.43596352018820583,0.49145622661761806,0.37297770695246607,0.602311096707783,0.3234424555451656,0.5684852204267269,0.44972068072906535,0.4928466647495479,0.44597790339001,0.46396773553362136,0.5506936838923003"
103,"0.4430222429054268,0.5735700975287263,0.3989390788889717,0.5270039076377226,0.41485897387167725,0.3225469717203437,0.49171607707294507,0.25070346901736035,0.30518561489857665,0.7411015077336375,0.4593490903838637,0.7033431276152534,0.2656016725328985,0.5121249797909085,0.13324941235047458,0.5253125878360001,0.4103172351372778,0.1833328675408993,0.14011768525003002,0.7671823831204749"
104,"0.14725253286400725,0.27365044592536625,0.4179323437880604,0.8780851587980462,0.5153088844144209,0.576628592018948,0.48463779696427367,0.3400689174716652,0.708541583191704,0.774597657299668,0.38636741166350747,0.6317107371160235,0.5721576013413043,0.2696517221903306,0.381627771565223,0.8402940310615061,0.06925146000865845,0.12437878540502074,0.20775174701650995,0.18912327988922298"
105,"0.3196734437519166,0.15498182745344566,0.5239558232247115,0.6073951411068931,0.5427374562116066,0.4070964167711812,0.563731837131774,0.5063887717237276,0.6559553849859894,0.18418786924801056,0.1751265508205831,0.5634219150361375,0.6451038282837815,0.26608018513387466,0.38504882724487904,0.5299453889072405,0.1616546556602596,0.6547531793327015,0.3965975540185859,0.28358445126186593"
106,"0.4728794150551028,0.2398578669254488,0.37376793286261284,0.34528747097203255,0.29248986220475576,0.3370632186374257,0.29651777883100827,0.1776212836360944,0.3654244819609455,0.4169132514753202,0.4424267682142352,0.3562635797346377,0.3416114299042864,0.08877458452989659,0.39482954767690254,0.334997334834935,0.3546388767434271,0.18442261991401934,0.3336259545204636,0.4488938161956265"
107,"0.16913444096023664,0.41591286362332963,0.3624502923515519,0.25832730045110996,0.300684244004629,0.33427776108271995,0.30854539060707975,0.2444824973094557,0.5194058748207769,0.36155499631448573,0.5058084309882264,0.34783771059798607,0.40749915004042553,0.4654293554988252,0.3171587867105562,0.2126606230641857,0.47141263234241176,0.23273774669393335,0.17253721074058379,0.21795319573525884"
108,"0.18875603837530655,0.4921342089651948,0.41648053831352594,0.4053306670525515,0.41031606229960554,0.23885671615048767,0.7764536781192015,0.4554012318149331,0.37407065986389226,0.587701293303773,0.15313855578636895,0.5148264829211562,0.39370612593695564,0.6227023596605676,0.5497772553276621,0.3192593247229466,0.4077450893554868,0.4474199378984646,0.399261438658426,0.4237488138281151"
109,"0.49809808798116856,0.18897043897344823,0.3233235610671497,0.3964160647472169,0.3396499163747236,0.5128030996860903,0.6026579486489362,0.5395148053117316,0.5088583776231009,0.45671757480943187,0.31014677623744236,0.1532122549199095,0.1378348482106687,0.40413998795834016,0.36413578408958414,0.4509166302247072,0.4172239524031949,0.6238199684574648,0.5075086142196533,0.28930007028448834"
110,"0.49830779819751264,0.3033502800086837,0.3815001873592046,0.48739317230843837,0.6925103616855602,0.29192962398542943,0.6298443348626718,0.34645310071480356,0.46755004921803905,0.21740777841973147,0.41434084224620993,0.36467118773801777,0.4764466233397286,0.4455134654460084,0.2735093941957342,0.24555909126747194,0.13573712516808734,0.40643003608361994,0.8238311090402775,0.3483902896109214"
111,"0.9986666901982535,0.4552530549910412,0.3786758971295774,0.27341596753682285,0.4373690495540682,0.5893165832910444,0.4175316842201152,0.7946024638801392,0.38494158327229666,0.03790825062698244,0.6407430121496948,0.24187797925493515,0.675147742348944,0.047000667950673036,0.9956729999234987,0.910798860902593,0.6470526533937295,0.6994156269773287,0.0942643780042356,0.9936555052981662"
112,"0.8765340407898031,0.8252066041250647,0.18088596670194312,0.8241462311969928,0.861136541880326,0.3804474733671286,0.9997128411368883,0.48569841011964277,0.16988755185808058,0.4776340528728079,0.5904754569049634,0.1634196142323786,0.8342004947600725,0.32392271872815126,0.29632047238110015,0.6037427351190543,0.5478623346162484,0.6348476211694891,0.6489873857140448,0.6418070919396421"
113,"0.7393086579440521,0.594073760180462,0.40220645747993056,0.1151071904097333,0.4445510760828033,0.5816806636639108,0.5661378722855144,0.7834426100199423,0.4910148902648493,0.6945968897247651,0.6324148825162934,0.264341801460961,0.6225568070963642,0.2958489958085425,0.3876887486930847,0.17794604732436498,0.3336756560771514,0.43568818397199544,0.7183037994388977,0.6404052185189425"
114,"0.358417215393032,0.13963687169516947,0.5125786398486989,0.5396158384591512,0.23112445959258307,0.32693671360290333,0.4023730157588303,0.5987443407990546,0.5545676321205355,0.4069986878485835,0.4591746851206986,0.16793930550265695,0.19057959550372403,0.38416408208820335,0.3675382927011538,0.3888679812833388,0.23517027468595492,0.13941328444692322,0.5007259757209941,0.5048723905045441"
