,item_embed
244,"0.10644930736626665,0.11876747420331545,0.10917394915145773,0.2476436611212909,-0.0027797356924941998,0.11134090330455351,0.07681391902278105,-0.05573216521145422,0.3444010445765337,0.1873688795913449,-0.07420889659115948,-0.043447043880286515,0.317028737541838,0.3485491567917523,0.10298292551300448,0.16053830040855985,0.2872004628151859,0.11547393213164504,0.15789532297231254,0.021699322787433927,0.35282916150107335,0.252900286470392,0.11462721765722955,0.1760341839325153,0.13659771074958763"
245,"0.4706949774856192,0.28055067106256226,0.39464194461936697,0.3801629382038228,0.2225046439114028,0.45621671038574846,0.31105766829980963,0.5318428894331136,0.4662263684991784,0.2517148884173069,0.4383034860748643,0.30832566114685317,0.530031318146259,0.5061856790762342,0.5132918842562328,0.1639585190457402,0.40066658735773086,0.562045929598637,0.4372380508053348,0.41786641727773705,0.2841032492252517,0.15526974566599133,0.2607609899404182,0.4208101240616259,0.180656264821971"
246,"0.08419586197729065,0.5466489288435437,-0.1494966840301087,0.7291179876528978,0.12023199277226838,0.5834498586106696,0.470982501717326,0.5523420606969723,0.024960376920262716,0.3126211479897023,0.389039372502394,0.3858633151382218,0.5946459229360876,0.515978007633933,0.1219154662947053,0.5190107169328931,0.2577547965608397,0.6294431057680558,0.4466551571279105,0.06696917303403918,0.07940831728926873,0.1844806728539784,0.09189410165888623,-0.012632025888955683,0.44700480646826823"
247,"0.45654708454556125,0.2935203879917174,0.26931108531589265,0.6253326400548341,0.6968633376341478,0.5741079144872034,0.34129215165210014,0.6400944346422419,0.700885479774238,0.47083297105054334,0.5897840295367579,0.692809018835347,0.3482793852997522,0.4243709608827215,0.5235580603995619,0.1279744238738293,0.09801396487846348,0.8491456964881248,0.0652221319213463,0.7579483071827183,0.2639733295667992,0.4166307191349897,0.031772673561399234,0.5180011525393546,0.4723171971063336"
248,"0.282609562159157,0.5947013124236756,0.509034919963263,0.04725493508294031,0.48030794793415515,0.4072740224674314,0.2167636829150023,0.16295411698178686,0.8212134109579942,0.6843944871789399,0.35910006788163457,0.2449419729174352,0.3771578519728021,0.025247615960962658,0.17835566857022542,0.0720910755065115,0.4037518418333491,0.5720535320649143,0.12810769074269152,0.7160531012156269,0.5076986521277835,0.0632767897413191,-0.2567170228810288,0.48789500417511616,0.2543964010172269"
249,"0.6274908103129433,0.3795818087010238,0.4557720778121796,0.370103136885485,0.34610690812744715,0.6355559283569203,0.5303473759500011,0.5879437532090297,0.4439382911048951,0.4041339134760646,0.30218528238199394,0.4776194957253736,0.31198785424451214,0.5295441429094885,0.30872144784601846,0.4872912156750411,0.3191991890235335,0.4422287254346438,0.2760126532408679,0.6043410317503893,0.33904945731876757,0.42754250955554485,0.5861243354069307,0.566195693185225,0.6215164088585119"
250,"0.2872206486686422,0.15439445834876067,0.18794757679444601,0.33600048129471205,0.42074724715851086,0.4412832477185715,0.17238870340473272,0.35807290862495444,0.18499644225206457,0.3012624476191759,0.2991032637161376,0.3468222873830921,0.3016924059966849,0.34518698411689747,0.1574002797445139,0.21164780567812136,0.15305775628914478,0.26775197209900886,0.36494111993619843,0.29326076286077685,0.25361313834317645,0.28556964272817525,0.3697265254623529,0.18641227439939925,0.38226076692830585"
251,"0.8402197467627587,0.6384972506913958,0.9111497741079986,0.06487019171917996,0.5389978235537818,0.33880174417990094,0.42358283969459987,0.06458511242295462,0.5354152389125253,0.13774054699571792,0.5864889966864674,0.3572138914335994,0.6427300405611677,0.42212260948361624,0.5641416505281535,0.1906246918588954,0.6650413731467136,0.0269777614969664,0.6072221195373406,0.3886843149275627,0.9302145432954545,0.004895296211401057,0.278055313068286,0.15434281648970283,0.2014531982360802"
252,"0.2144309531266276,0.3895239542345166,0.3151728266046525,0.19515327545769706,0.362585138673958,0.15380940932080073,0.4274776548508443,0.5257517557725995,0.28634610752168715,0.5308396742923521,0.25230497206229735,0.1928714646742741,0.5427117707993636,0.47472624542718694,0.4761207206239386,0.5475079598942818,0.45818575317411,0.4030824521748344,0.42478512358480597,0.34787495772697186,0.2396574293810628,0.46709729372582315,0.3865825179870355,0.5000148704315022,0.42508382268569284"
253,"0.7024601893250578,0.19819485251445568,0.7750380565259527,0.579522243965532,0.40121410098371224,0.4004436592894116,0.8623138929171177,0.47496546974001463,0.9600320738892643,0.6782002347106977,0.3476591822848385,0.0038228606725861924,0.5840058969427192,0.23979849455640634,0.2058359792199539,0.7992630841689929,0.8414521652837513,0.12946760331993867,0.6144978851610516,0.10251113445347182,0.7203823792156999,0.2970458478743063,0.5906143191700128,0.7621329160314076,0.03878882808340356"
254,"0.8698877589070745,0.20708736087431412,0.4044655058302917,0.6632478202747576,0.8854414125675071,0.01093991891335866,0.21143619720095908,0.09972810922771413,0.7347372169752505,0.4195550438473117,0.45353820081070273,0.2670294596223416,0.7949263910152663,0.443467266414202,0.21047925038777127,0.8010725068881387,0.44649909761244355,0.12751442125753398,0.4098341662130792,0.9907304018077379,0.05086440126347169,0.5679035900545828,0.10767654776929292,0.17542743377023706,0.7178535049695134"
255,"0.7827539840170326,0.37163577135978987,0.3319447032148054,0.46526992320150384,0.41124929732568116,0.4031341778492419,0.6594097062849853,0.7306609574551458,0.2995409162857323,0.7871505805766871,0.1850648923042667,0.9619570952400073,0.6801123140336048,0.4240858598968442,0.3249009889185598,0.9953545714586927,0.08092684240131676,0.8580287139498691,0.7712025267950121,0.2791068963902428,0.49358686009219466,0.040534834885486815,0.3098247770949548,0.5518921567473121,0.3130194429140527"
256,"0.03154933178621233,0.37898066413245257,0.9802106149235253,0.09339720668306228,0.9924721728216109,0.45099613398239724,0.5015440273940382,0.39275437371232214,0.3526174749223844,0.48671670922376,0.9566659276878664,0.38720923221963444,0.15633977099680219,0.012614316486630583,0.6075420771563894,0.47440823858002823,0.04377522435308756,0.5632439023243625,0.003978054907022077,0.43062578474312263,0.9639745729012485,0.2937198304294314,0.08650916324596358,0.4237169908406504,0.06656145093956456"
257,"0.2870323247378034,0.2760408534994062,0.24922343855004364,0.24290126194787354,0.2228320053299733,0.22464363605851861,0.3220366675349655,0.1590677655095374,0.20304384230363626,0.3028857612346412,0.25996452396031655,0.3274875718490933,0.40112304920793196,0.2741409554011385,0.2352864297643927,0.31705610722876343,0.31039725904129806,0.20536068091098475,0.4615093046569852,0.3300332721827629,0.3456530036319821,0.30530319168269615,0.37207961798810807,0.23245509620682595,0.44025001738763403"
258,"0.22159202149041335,0.5169045633076871,0.5540919263829683,0.8332309916959171,0.09881256122130577,0.35742430346923226,0.517501588882606,0.237375708984502,0.4402491242054207,0.9882915525215977,0.4211384513926154,0.14245942975119386,0.9962372600969684,0.6120279041298117,0.7438079388051909,0.0946156148098507,0.06476772353121829,0.6587809757234643,0.2546350786424957,0.9217482584489827,0.46226606847757823,0.4300925182514038,0.8834286154575616,0.05048957797055298,0.3637318935877243"
259,"0.007635908155419591,0.36865333524373634,0.028536800217876968,0.19078123963194826,0.16008819566657173,0.17491623746820983,0.5685325093148522,0.24869220486964105,0.024290759703094578,0.8625002166647285,0.5629142380578472,0.6967878087243378,0.5648434002681824,0.35934948469888883,0.11229343487362653,0.6758366700644981,0.1399815980596889,0.390699021917548,0.46377090227993334,0.7158521014361121,0.7234397882040274,0.06639505419743807,0.4655458290701202,0.4857964714546845,0.17140884290529046"
260,"0.6602425908139701,0.5614891742175852,0.538240972120033,0.49422648301393696,0.4746751549531145,0.5907403037288774,0.5471453662887843,0.546265035889282,0.5720267615959888,0.6152207953648301,0.6984797539586273,0.5205247373017183,0.3464639564245735,0.3823019349194157,0.5306178755021759,0.5065102974891417,0.40767379241486146,0.591260766103762,0.2051750023196287,0.8420952827440421,0.5480435426015916,0.43928601709606035,0.38859303210748686,0.5856678969132139,0.35379945591961615"
261,"0.4596573546528613,0.20473839851318842,0.6320681610216741,0.8771358426995031,0.06643334171476167,0.5271781257213451,0.32330971195587954,0.7921056759533744,0.6946721903996452,0.9319820734166758,0.31607342923772086,0.8898206187374039,0.16084269215767522,0.6607336324037021,0.46219460764142306,0.7761528316046681,0.8607972284808738,0.32102856408538993,0.4850780740436873,0.4062600972936946,0.18313819256408603,0.9716905229989623,0.6676346808481308,0.4743362181414559,0.3194636126157253"
262,"0.02114729236435242,0.4883414728065367,0.397807855400667,0.5138778730306248,0.18071494400477528,0.4929437353155134,0.5384377383987115,0.8718544418624528,0.17131773989535837,0.4691907428808064,0.7513975649183966,0.0854941305142024,0.28259177358406296,0.5965183231795547,0.7478285010925432,0.254794785469618,0.9136593114179763,0.030997030053677377,0.966634808142523,0.21656796991655636,0.7628605037363999,0.9141121695835313,0.03492430443864336,0.4694723481111771,0.4171731140903243"
263,"0.16191270214982267,0.5015419710840238,0.913991062670117,0.7585372341525769,0.7120042640693133,0.8259805162266783,0.1649050915839656,0.6948251062787888,0.31339741456513004,0.3732144311145672,0.8999838300429011,0.2901998618812096,0.2232960535107099,0.9840948782044602,0.4538699249079494,0.737639208279661,0.8852313802505367,0.11194427809972751,0.12332778335692396,0.23167871733023326,0.8271769981728104,0.633736937689442,0.23628368063158245,0.22187357318224488,0.5701836615010114"
264,"0.519200472513765,0.26118421148595306,0.1982050588520149,0.39641685208830835,0.18125304869633352,0.5642226707546285,0.41477341723311056,0.6104872753357113,0.46182085143316,0.5151130288914701,0.6562030850902373,0.3342533442262672,0.21784572888770737,0.32683198384180634,0.9900880618186635,0.3151489232533585,0.48847090532106896,0.9437594422892517,0.4306114307679966,0.7986449378516212,0.4518891834034745,0.758761027323691,0.9143131424930336,0.019175831085768813,0.288875889792225"
265,"0.25488620276810076,0.15264521106381196,0.2692321601487718,0.27843177743669634,0.32138888855426606,0.33662555632408847,0.4066848750792283,0.5177213070215865,0.30293892369585895,0.27401860463473815,0.13981521663057184,0.21258483718674476,0.40426520379464176,0.22625072553653305,0.2131172802779552,0.18246546643911452,0.32878815107191384,0.4856802649606948,0.4777859573948991,0.5473978194071802,0.13381177400775396,0.2180240072808557,0.29854223812274444,0.3001107496689828,0.08896268981109232"
266,"0.4850990750327473,0.17247084081877082,0.4054108041346808,0.3492420105576936,0.21022026711507152,0.4307296537628525,0.3128844813730252,0.5687910818239976,0.5053316017631208,0.25800137929089617,0.4230452201406807,0.27384289786946175,0.5475507659337534,0.49432348660134956,0.557630957881671,0.08484728780967131,0.40330487590761166,0.5981743383745689,0.3913911484445183,0.5047496536760796,0.26889581177943206,0.047598829006151804,0.20556079388511364,0.43295032240513226,0.16116996609207626"
267,"0.6085542496273306,0.623358701664955,0.24078789709443588,0.5310231677670163,0.5937853617984535,0.5992694578176418,0.596357287898261,0.4086680822538289,0.4422568391117678,0.3543922467765443,0.3759262388616117,0.7067725158458898,0.5595916185873127,0.5178386101024437,0.6032098376214526,0.6486048776204465,0.3179182319871633,0.4709203438534432,0.44866316435295533,0.5455363205917422,0.6941706901243031,0.46294495931115426,0.6242887070680682,0.6523671849334881,0.5812915312683652"
268,"0.16002279176661705,0.9469947486032348,0.02844379915312767,0.42499355126575855,0.15968392050504865,0.3796969268058511,0.3964942428409,0.4773950076236103,0.2979443700976061,0.5290803470434269,0.5331458823592548,0.4014958728477108,0.7011085798478205,0.6182160355321937,0.16685254329280244,0.2878969590570076,0.367439716529846,0.5388120046451594,0.8841798548785741,0.05287308195817768,0.44280163171666753,0.5545003776468876,0.2562337663916921,0.15688040123763713,0.4790207406486553"
269,"0.6810985607795196,0.44653782022028565,0.25443834056740966,0.6565990143398276,0.5545019327620231,0.35520834169716686,0.8607318982984813,0.007115768990984539,0.7634299132662463,0.7185332226269427,0.30495345296128684,0.8257481570284847,0.6969188989536307,0.03729214014665294,0.8733340551281331,0.43326351714596256,0.2476707823434694,0.5216364369938721,0.7948151156964993,0.9145187579271166,0.24239908903080798,0.10259507978410387,0.5641087889501692,0.7365998493214336,0.9898128734286228"
270,"0.2628492128996678,0.16651854726737852,0.41392222591067024,0.25707219715130997,0.18105567042675713,0.2003637603424422,0.27285638327509276,0.27156344609761346,0.29218451864380895,0.48239630897528035,0.40470700692935785,0.3595061187665878,0.1497819999309533,0.2051708955241694,0.2641714956045533,0.2706853214909485,0.3308662975091279,0.3419171225909089,0.1291447263572939,0.31885415388726934,0.2089840913974261,0.21017636233964151,0.3347042685752074,0.10576911115230637,0.37821728124819876"
271,"0.49409550416606907,0.547880089138766,0.4209753294751871,0.8339892689683945,0.4277204672845442,0.4317158511788093,0.4086869174834272,0.6270990865571945,0.30851236369127805,0.15077579512746678,0.405364616646478,0.17118697985923512,0.4281922428768127,0.2585575021927674,0.5805982159445788,0.7683853117469465,0.15611263555160218,0.697733947034995,0.4862529886827837,0.12964134974976377,0.10868897710619115,-0.04695172729017988,0.4174031463442793,0.2501743696785542,0.5329621287440306"
272,"0.3918543245631976,0.35885185273204356,0.1735123607107185,0.27819228963587633,0.3583862371218813,0.3332758431864193,0.31119489559399544,0.2262158850778039,0.2876518781928382,0.21656860297151734,0.24107993925778104,0.4533565720905205,0.3499114208063927,0.33182899044664665,0.3285499579037892,0.4039689193676626,0.19019508973217086,0.32276643319548975,0.2306909918291547,0.3192282258581726,0.4212743819558291,0.3108412043848334,0.3812856372142065,0.3760597721948348,0.33521980062519646"
273,"0.600462512976282,0.9755058831918452,0.5771472384077585,0.9544570326908409,0.07732845158262447,0.6728463485757039,0.27517763407695073,0.054473523751771946,0.08691998763900377,0.014099174573706574,0.18296443324671763,0.9881275201284788,0.6801692146242146,0.7719349609301606,0.014929627939387347,0.25652904828146195,0.9662427690083476,0.6373361285022685,0.40148009987509425,0.8826480694380592,0.6856975425720307,0.5965941917626318,0.5729739738483935,0.9698858491858674,0.7916111868170348"
274,"0.4154274729396352,0.6731200163818575,0.8380548629757426,0.8100931886391805,0.5468552142847973,0.5989246659850225,0.2988433844850712,0.32476261636350834,0.5983940233942062,0.17565484827026012,0.6113288958402356,0.9242441379308697,0.6097598376159366,0.5706023721607428,0.39742766791352335,0.19594015594397995,0.74912651682639,0.5697944897503331,0.9660621390958082,0.9955868124221605,0.2873258609568594,0.07049798013794517,0.088610958862117,0.8669362775398911,0.033693456573028024"
275,"0.4187003922183046,0.26234949359657356,0.44417957054508944,0.11802569615709554,0.22695077239158065,0.11410175842406388,0.16803883253730167,0.10272992563963465,0.3298014042413153,0.3036660943538972,0.26805491343239973,0.2188550013908008,0.1569230881404804,0.11561592809925272,0.268959881801636,0.023044608628952242,0.22942049548353466,0.16285592169372756,0.27509320677342225,0.23109929638779808,0.42877489543496333,0.3593580719321831,0.42994789400929073,0.4221312543810586,0.37324177612964365"
276,"0.4052639206667285,0.3223298754393687,0.35276119816463614,0.3929310738406751,0.4102584608113513,0.26883824833591663,0.41685025350112653,0.5195469698020774,0.7447375288468623,0.08609854006506315,0.22938597878471653,0.21599652505089134,0.6301766440428652,0.677424084167302,0.5091878083178157,0.4099985663991936,0.2171169041213536,0.45643383747900107,0.539021297647383,0.35741987624324456,0.5449735546127304,0.5358132275766802,0.14331351189639963,0.4855582381836634,0.29706120777092526"
277,"0.22526227754314665,0.16527734325988863,0.37601838068421645,0.17371482154219298,0.9363805379896329,0.7902502834962258,0.14829183311424454,0.6915576514654453,0.8094439309250396,0.7101065534127948,0.9474858805759581,0.2180447788752441,0.30940115562205184,0.5525136523624744,0.8777401544211678,0.3226796261928727,0.22189173862219658,0.05197483757961696,0.8187312810642388,0.5490128648134678,0.6162055238595732,0.12774468470118527,0.628101179633118,0.8098530537342015,0.040660625181867416"
278,"0.39387954697436467,0.7161233094703384,0.5137323258324513,0.6793257390492857,0.1704599926604454,0.39267275846820615,0.46204605812349114,0.5027347723114766,0.029685874188256314,0.22856931585200693,0.4350889982485743,0.5155755905061636,0.2031473776353649,0.3640418777850081,0.2602529245294993,0.5113531781619748,0.3744512137921776,0.4618539013765573,0.3376988947615391,0.287562859431249,0.16968391093366603,0.49279414466451155,0.3880466892155272,0.4439562054160319,0.26106386099601553"
279,"0.223288740651981,0.7386256194212394,0.08523137785137735,0.896838528487369,0.29796004703746004,0.21076294449527533,0.27994515592523295,0.12372694158401598,0.09652331609376097,0.9283729998666704,0.05964247199105965,0.6463852696819233,0.49225303363163075,0.4437092244200911,0.9640208920771585,0.526097144724455,0.9066668288445139,0.6580929919450645,0.3421969496933961,0.46895566380017917,0.2641435333830664,0.7038752289948653,0.4576735173510279,0.6682563405419468,0.4920462879917711"
280,"0.3580014810214905,0.04276220597693289,0.07451707299107471,0.7287701118664593,0.22540443041315025,0.5727769413487601,0.6007142268759056,0.8439572139544723,0.030639590638536003,0.5639069322172571,0.4365417798873599,0.5075693901632057,0.2921675929105979,0.36454975071098195,0.2820806232048407,0.4046155194155545,0.5735587921436563,0.3782615799415016,0.04265325505587711,0.3169941794360156,0.3084688745898931,0.17805338128461348,0.5068974700419082,-0.17870236778955623,0.6619719176925808"
281,"0.17045023543209947,0.4949874245200093,0.6393951900467864,0.8786710215718204,0.9408277563607891,0.7228896860854328,0.8335871522709032,0.2651952329231544,0.45027637546869403,0.5804032316798123,0.2878205729561194,0.3516602217802999,0.5662747412828772,0.1884641785782999,0.868043717395446,0.02993091133849679,0.6907066403324025,0.5231368411197801,0.26759380739677163,0.6495590705182631,0.6832187083345855,0.7800660638021965,0.16498089177422104,0.39736660691198034,0.8816473079851623"
282,"0.33303908055778936,0.5017784211922329,0.4839230116605701,0.5422350791046144,0.4114510779812248,0.3839561712949536,0.24898252294140574,0.41975349486249186,0.48531526813459097,0.35419068541833293,0.18844858434285391,0.32105413484222245,0.35523874531696575,0.37983213201318156,0.3974550726106403,0.28714078306938184,0.21013504762489685,0.39048844908750785,0.3416734440994366,0.4740005248007475,0.3926617809867188,0.2895411161182873,0.5026216341627641,0.4025661840011035,0.3081467199066495"
283,"0.2388680006623194,0.6745331734395769,0.6757343701079391,0.7895446439244134,0.7569761354317844,0.8744161730736651,0.42689139472668547,0.9147544158384068,0.5205199762290359,0.9226054519597067,0.652150740917501,0.873980327479582,0.5289238318220308,0.3056302426377364,0.1256049503778497,0.688557309944889,0.4878025861742358,0.9248602049750438,0.5497598486355446,0.3170892502747801,0.1912299033465381,0.5894076259799305,0.3315134457299719,0.4885390624106868,0.6354498482152707"
284,"0.46432464099198967,0.37435804930592653,0.45017908941759655,0.5454807735371602,0.637983811247271,0.20233468285505096,0.5814277466959805,0.4147038802996741,0.23173286433840157,0.9468892053048152,0.09007166486425622,0.38927516266807405,0.1397296079748126,0.24795095785039045,0.1468912429192255,0.9096047902521935,0.8627395384684571,0.11835842209705161,0.8319281554351905,0.7182909567374834,0.4158910092761027,0.5593410919081557,0.33478554253469006,0.15228405153670177,0.28728076850649686"
285,"0.2561293656005209,0.33485207392136784,0.0053045670723540495,0.6791199326262448,0.2698241344497637,0.5021364578364661,0.2536971853193083,0.1980121799546879,0.6893040034659442,0.582785153931442,0.359852199031649,0.08557315329758297,0.24406126406028605,0.03070682403868419,0.5742522129213486,0.2086337745588157,0.11669382649088467,0.8840288808607252,0.4928242258628257,0.15547679154895644,0.8351985720335001,0.6369590828786665,0.3638783549730531,0.6693238887406462,0.12185523534736276"
286,"0.10398434814863733,0.8862257276808412,0.8763091621407422,0.6506487085780265,0.41189019790956916,0.8175422249414945,0.2873437183577492,0.1604450212160191,0.16024774784664175,0.4301839734184443,0.7213299782062246,0.47382423478523517,0.9379146084055046,0.23304303447390085,0.910569518470872,0.4906775141499794,0.41151010350343564,0.4629789296331983,0.6004306801185159,0.2808238077856706,0.7510377083510746,0.8099718509640159,0.29330201751683593,0.37160592484512145,0.4986329285120059"
287,"0.07177436130437753,0.846362405099373,0.15529256718742301,0.45743635050778353,0.03827863640265605,0.8456006681484051,0.8979386806908519,0.42848741144357505,0.11203311040064257,0.3393703728133026,0.09701393972798977,0.10618411311024323,0.7573626352803816,0.7880067854151374,0.09292942363837231,0.36845287490565537,0.8482760311776449,0.8552133671157283,0.4871786809256897,0.43199695868675403,0.9814167043907085,0.16707676957693085,0.3077831533332456,0.5111642157989832,0.9709050247313407"
288,"0.26556770380946465,0.16674929717562756,0.23504577154714898,0.2351894997876817,0.4600492332927589,0.25508129530923446,0.306354583796187,0.1531518606328944,0.3547768528545953,0.29574493516500167,0.20129150859926181,0.28044097963171627,0.21146097537293565,0.2522502710040597,0.2191212574399772,0.3579227035521356,0.0351775512907815,0.12448840081912829,0.39503240852000165,0.24226467692708534,0.22429175304523474,0.34158504109733634,0.41533063886581917,0.36517437337060743,0.4717662856657429"
289,"0.12151153818139339,0.717172537907608,0.09700048295751164,0.37040392764472885,0.08870546810948848,0.296885280831884,0.170733640095545,0.2607648915668803,0.0008879351275528721,0.15661726185180003,0.3190139220448745,0.2811610844868649,0.3234875226428317,0.33608707863586756,0.07497872249830631,0.30436352804543276,0.20054175851066977,0.23884660168911184,0.44791178611560395,-0.09909722726627294,0.1884724157397378,0.4334126845821324,0.19052426794649976,0.14784555691837187,0.13844398452653758"
290,"0.48737572501202664,0.9685295842446878,0.7871038463634493,0.09062654421754512,0.9423866259586314,0.2606218912579077,0.761806601712302,0.2915278902507318,0.20912646086654973,0.6054553066161774,0.7647202654648351,0.41740848553235044,0.9354263421524169,0.05013962410940487,0.44427651592542006,0.519110861070029,0.8152508476006972,0.2336234286729646,0.6961883395334063,0.676406454653255,0.8033125862080294,0.6091368244900568,0.5386099733855336,0.4026622951718879,0.6761091805871738"
291,"0.4598425979089921,0.58862663864817,0.4590869420300382,0.43960026653926937,0.45193288153271854,0.5365903814631945,0.4539303865499764,0.5230036187569006,0.3142006602710095,0.4884668687184832,0.39577957060266244,0.5032670874721745,0.4552803490363936,0.521621141574285,0.3754464414150547,0.26725627663938795,0.34369735615341557,0.20172515457997994,0.5630275436913992,0.4157300755120292,0.31188318164073,0.44702160226059423,0.6493021868597101,0.3279288915835031,0.37743165269605333"
292,"0.9074669927006381,0.8275694881382419,0.5063121642816607,0.749812721814288,0.20879121503400255,0.2675708666058778,0.3674467077489998,0.8052052163440403,0.8205867724313749,0.7965713209402776,0.9540441680914084,0.8304375704142724,0.7921435832323377,0.19246911396260358,0.8382859120030393,0.7714863163351969,0.464353175286888,0.9946967583046382,0.4186706810698738,0.018843712461651507,0.8270461013356573,0.6270869119676197,0.10264381110477361,0.8784184423430864,0.06158174243576653"
293,"0.7552688326303729,0.3850041329067121,0.8410438186072855,0.21224199360382376,0.38130133173358793,0.18743440911483153,0.24449174846769836,0.11880794281750766,0.5131641576071463,0.4627779517308892,0.44500285906959414,0.3816146408984421,0.18621451189297822,0.1281892761048668,0.46188895185188034,0.05442096160549496,0.371930607498747,0.2473333208917533,0.35385116527210286,0.4096642395361575,0.678256330161667,0.5925941210006013,0.7559355330995294,0.7650037177194214,0.6139892773876224"
294,"0.7059605773414698,0.893195126637003,0.958388994418247,0.1606507692405097,0.03977606302850489,0.6324586352438464,0.2509228722466751,0.6894336824398872,0.4607242562732894,0.4258832563007521,0.8120103543387062,0.3205716825755437,0.04293283666437886,0.9264563779065168,0.3974580181717514,0.15324404209696085,0.3306290203122274,0.8881312680864676,0.5112294023135474,0.19933695806624252,0.995258913461792,0.3421886114923819,0.5527856670079565,0.1115415712152561,0.47261651327536913"
295,"0.7090250977296527,0.19835731740429163,0.044911185503676565,0.8056638548276063,0.6996268448253786,0.9549783899071638,0.8801724580996537,0.0882029835273408,0.870944893715765,0.5805669278942548,0.9358075580769487,0.32881292000146356,0.07472890767437057,0.48649327554749455,0.30729160075777073,0.1982114681662337,0.08916571851636845,0.237265423459753,0.3344837336497627,0.8718385122174069,0.9987744348206775,0.33696261669356187,0.3308729649782669,0.16406783368571443,0.4357182312709419"
296,"0.5251135030308033,0.3454532815057432,0.22264962949804612,0.29679148039707764,0.3019136873696539,0.300648561239675,0.11895416444226438,0.13254873041450557,0.32878111545732175,0.18179135301135516,0.12835411586247156,0.1717238365582229,0.3145451773799479,0.2162472713426143,0.13805802274970336,0.4193415665875094,0.28542761557820845,0.26108486920538104,0.40349157811404257,0.33547977091141756,0.31057485839640336,0.5289839481837432,0.4395732255477925,0.32444977730729896,0.405245761976474"
297,"0.7238926366892589,0.9530268513489838,0.9671168109723612,0.7782928589807593,0.8283282621674768,0.46226620824736175,0.6770015496587615,0.7015184174890641,0.8233264609373252,0.9149396036396548,0.9427800044562437,0.06522115351063851,0.17248033597096357,0.8550994492537439,0.68226597874335,0.2708672272738738,0.6749605515667976,0.48661619800247125,0.2798455998291477,0.8092870925682072,0.39257111221135466,0.8697335906065428,0.6666299894673512,0.23866844487795225,0.7225533089372406"
298,"0.1826992921405951,0.5217903262008182,0.9022565859143347,0.8951887002147505,0.04905886855479524,0.623877931607339,0.5857874231917864,0.6892284458370718,0.16542596851917923,0.9522154669827909,0.08560962712702003,0.9088979439553154,0.2825532518319833,0.012846869889128976,0.829476733346378,0.1334242873541327,0.9688818512441191,0.8299094513352063,0.003617879191467277,0.3805286818252628,0.34073552195876444,0.2149097992393657,0.9178185537525109,0.42287165146161887,0.3087283954400961"
299,"0.3793407533610283,0.3612026726408108,0.3038769282509261,0.6388424020145953,0.3443615905052218,0.3227106665284031,0.30043488552144254,0.467270942556071,0.2624453570628348,0.0723980277815325,0.26752697062675446,0.08046284007189207,0.31548979216706563,0.16582660953951867,0.4641173160179579,0.5915636059888272,0.08244039564322406,0.5315760303709444,0.3621878272971113,0.0776141328330994,0.07137431868814392,-0.11407715897566018,0.31279735784485235,0.17464156480659557,0.4023066525287314"
300,"0.6112020082328659,0.8689229116482303,0.6213081991897907,0.18885741809582812,0.9039757305363854,0.00429333090237527,0.44052068489697216,0.3264323597836073,0.1218588543570489,0.2955819023383113,0.9354349097693327,0.0870827100528232,0.8813496719362803,0.15452665419013112,0.027747357452011845,0.44245415011840905,0.0333431955791087,0.5059476861273736,0.09773053878416826,0.03414876339962725,0.24700716047022608,0.6558791805489574,0.9033063619290123,0.00505682396128837,0.15624270924123163"
301,"0.5318600515310435,-0.16811281356115995,0.3498946813185923,0.3214445061539042,0.2843840313690463,0.22245153084126723,0.3648383711611209,0.3414517829667841,0.3931537417282208,0.29649778030043783,0.17663576666579542,0.2270171520315655,0.26528012555745073,0.523351825204914,0.40263926616057344,0.022615438266381252,0.2045937167646142,0.39166464225991837,-0.06138853230771829,0.5095051633999217,0.31627118182081115,0.10404401041860654,0.5947756384891878,0.2914457186131163,0.16282726598189146"
302,"0.08710396330594883,0.48742698591331857,0.07853277090121283,0.2521591724409069,0.038919613889757364,0.19050181383999687,0.13793372686771269,0.17027562302442792,-0.0205823222121185,0.12526022213528398,0.22643367312207574,0.19723111183778994,0.20842069207055833,0.20813864937087226,0.056802779227700946,0.18931083675132532,0.1574674370809108,0.15212197153547152,0.28748227564214873,-0.05939330420587647,0.11642383103070043,0.2796984291636187,0.11873586678138717,0.08667133229285248,0.08770345257131522"
303,"0.32394502498506117,0.25052820410260246,0.23140616169751577,0.29723296420024764,0.1731575597666644,0.2429166737301082,0.3290113376246773,0.19597200493088873,0.25533737895688574,0.3333863773710044,0.25103932368422915,0.31262129743487055,0.39707968471661687,0.28493270012918087,0.24423861462027951,0.3867899420615864,0.30055106296362566,0.21572711839051426,0.4298268642357255,0.35012958797686217,0.24345219004311985,0.2978681513670866,0.3235468087695099,0.23043170695606507,0.45192827820555576"
304,"0.840747367722955,0.1090354172305541,0.5068809818410822,0.3147073050413528,0.9513007516095421,0.6954584883643586,0.10471190842218658,0.6470121194726889,0.7064903888132735,0.37496689166403496,0.965170645537425,0.39105249619259097,0.731144945322344,0.538877543196835,0.7446764471880356,0.4277222642013654,0.4312322465513858,0.28309845727220573,0.8866366968115295,0.16415714590941677,0.9633158544107083,0.3885172355854869,0.5860178879985442,0.06378233171278958,0.505292934589161"
